graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 32 1 1048576 1566686 48568953 5.292710 5.544863 114 3904173 1689083114502.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 32 2 1048576 1566532 48569107 4.989426 5.245640 114 3904208 1689089361428.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 4 0 1048576 12534444 37601195 7.929021 21.078165 114 3904146 1689080712987.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 4 1 1048576 12537200 37598439 7.978563 19.970125 114 3904173 1689083114502.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 4 2 1048576 12531868 37603771 5.640692 18.206642 114 3904208 1689089361428.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 8 0 1048576 6269204 43866435 4.503450 10.122498 114 3904146 1689080712987.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 8 1 1048576 6269423 43866216 4.441217 10.743183 114 3904173 1689083114502.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni MRepLM random 8 8 2 1048576 6267020 43868619 4.528264 13.619189 114 3904208 1689089361428.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 16 0 1048576 5161810 42959681 43.280718 22.622447 36 4109344 295549106700.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 16 1 1048576 5054616 43066875 43.331605 22.582865 36 4109790 295550474588.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 16 2 1048576 4985182 43136309 43.200621 22.179608 38 4109730 295565505135.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 32 0 1048576 3121485 45000006 36.614067 19.113573 36 4109569 295549494647.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 32 1 1048576 3135625 44985866 37.222301 17.675430 37 4109902 295572305295.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 32 2 1048576 3120070 45001421 37.277012 17.568740 36 4109847 295571529327.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 4 0 1048576 17910623 30210868 75.564781 45.926425 36 4109617 295567041245.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 4 1 1048576 18915667 29205824 78.116539 50.157481 36 4109075 295508120246.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 4 2 1048576 17793392 30328099 75.692285 45.340976 37 4109689 295558140908.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 8 0 1048576 11383583 36737908 56.514539 35.273899 36 4109731 295554927607.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 8 1 1048576 11190592 36930899 56.419238 33.222871 36 4109107 295533792978.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 16 8 2 1048576 10567668 37553823 55.447432 32.015052 38 4109403 295546361621.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 16 0 1048576 5161810 42959681 43.863439 36.348507 44 6777069 429555260737.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 16 1 1048576 5054616 43066875 43.986821 36.168330 44 6776849 429558791130.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 16 2 1048576 4985182 43136309 44.211808 37.238042 44 6777248 429584380692.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 32 0 1048576 3121485 45000006 35.817894 29.899689 45 6777091 429586852121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 32 1 1048576 3135625 44985866 37.892768 27.985050 45 6776814 429575073390.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 32 2 1048576 3120070 45001421 37.861756 28.224654 44 6776729 429562609101.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 4 0 1048576 17910623 30210868 71.552281 74.154686 45 6776953 429581923126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 4 1 1048576 18915667 29205824 76.312960 80.379016 45 6776737 429548267365.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 4 2 1048576 17793392 30328099 75.735831 73.132117 44 6777367 429582273230.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 8 0 1048576 11383583 36737908 56.526682 55.992053 44 6776351 429555833384.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 8 1 1048576 11190592 36930899 56.126096 53.076902 45 6776639 429555937352.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 32 8 2 1048576 10567668 37553823 57.049612 54.236212 44 6777081 429554507673.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 16 0 1048576 5161810 42959681 44.153992 7.718371 23 1327251 120523377443.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 16 1 1048576 5054616 43066875 44.004584 7.803549 24 1327171 120532635479.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 16 2 1048576 4985182 43136309 43.206931 7.502268 24 1327197 120534531998.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 32 0 1048576 3121485 45000006 37.629181 6.223598 25 1327079 120517662021.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 32 1 1048576 3135625 44985866 37.542864 5.951189 24 1327153 120530585891.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 32 2 1048576 3120070 45001421 38.779713 5.998038 25 1327202 120551789672.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 4 0 1048576 17910623 30210868 75.536578 15.524240 24 1327331 120538107742.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 4 1 1048576 18915667 29205824 76.447569 16.442021 23 1327163 120526110557.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 4 2 1048576 17793392 30328099 75.766865 15.238455 23 1327303 120533826016.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 8 0 1048576 11383583 36737908 57.439753 11.924484 23 1327293 120528839882.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 8 1 1048576 11190592 36930899 55.004003 11.074404 24 1327174 120510099955.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 8 2 1048576 10567668 37553823 57.925446 11.236498 24 1327228 120525185589.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 0 1048576 5161810 42959681 43.620581 13.556474 30 2391703 193678045268.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 1 1048576 5054616 43066875 43.655097 13.490389 29 2391391 193685690880.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 2 1048576 4985182 43136309 43.834103 13.543530 29 2391321 193675657355.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 0 1048576 3121485 45000006 36.067951 10.737833 31 2390989 193689683213.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 1 1048576 3135625 44985866 37.200014 10.608785 31 2391452 193669909129.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 2 1048576 3120070 45001421 36.269098 10.343864 30 2391280 193664548726.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 0 1048576 17910623 30210868 75.023274 27.225106 29 2391591 193692753429.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 1 1048576 18915667 29205824 74.072794 29.377684 30 2391279 193652551838.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 2 1048576 17793392 30328099 75.913409 27.213742 30 2391502 193701914830.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 0 1048576 11383583 36737908 55.790872 20.648462 30 2391225 193676770512.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 1 1048576 11190592 36930899 56.998764 20.357913 31 2391370 193665580690.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 2 1048576 10567668 37553823 55.975301 18.984000 29 2391711 193694681219.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 1 0 1048576 48121491 0 5.919715 11.866114 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 1 1 1048576 48121491 0 5.734328 12.015397 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 1 2 1048576 48121491 0 6.169551 12.497206 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 16 0 1048576 3006573 45114918 3.860400 22.145094 39 4110094 295556588809.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 16 1 1048576 3006509 45114982 3.598133 22.311262 36 4109631 295560046678.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 16 2 1048576 3011174 45110317 4.026378 22.436614 36 4109333 295546875113.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 32 0 1048576 1502893 46618598 3.204085 17.531541 36 4109653 295546367042.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 32 1 1048576 1503099 46618392 3.388154 17.467604 39 4109619 295551830750.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 32 2 1048576 1504839 46616652 3.378750 17.550936 38 4109705 295554500267.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 4 0 1048576 12030506 36090985 6.104455 45.193187 36 4109716 295579966374.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 4 1 1048576 12031109 36090382 5.563983 41.369320 37 4109834 295584063769.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 4 2 1048576 12032859 36088632 5.294129 44.027948 36 4109627 295576996706.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 8 0 1048576 6015398 42106093 4.350882 29.651022 36 4110118 295566980264.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 8 1 1048576 6013437 42108054 4.415920 29.876390 36 4109662 295563282587.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 16 8 2 1048576 6018977 42102514 4.429087 29.830672 36 4109622 295561682077.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 1 0 1048576 48121491 0 5.837233 15.799247 44 6777205 429707636263.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 1 1 1048576 48121491 0 5.687930 15.322924 44 6777205 429707636263.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 1 2 1048576 48121491 0 5.729068 15.763164 44 6777205 429707636263.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 16 0 1048576 3006573 45114918 3.531239 35.470207 44 6777247 429593964670.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 16 1 1048576 3006509 45114982 3.750986 35.514920 45 6777037 429579273378.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 16 2 1048576 3011174 45110317 3.609353 35.284985 43 6777108 429600294594.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 32 0 1048576 1502893 46618598 3.373769 27.890397 44 6776887 429587344949.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 32 1 1048576 1503099 46618392 3.428714 28.088558 45 6777194 429597282791.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 32 2 1048576 1504839 46616652 3.292036 28.232257 45 6777358 429594065874.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 4 0 1048576 12030506 36090985 5.621794 70.427740 45 6777037 429627219062.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 4 1 1048576 12031109 36090382 5.558883 68.584087 44 6777227 429634771994.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 4 2 1048576 12032859 36088632 5.323988 69.412082 45 6776987 429618284100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 8 0 1048576 6015398 42106093 4.308657 48.226973 44 6777172 429596102854.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 8 1 1048576 6013437 42108054 4.195659 50.249500 45 6777041 429597537452.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 32 8 2 1048576 6018977 42102514 4.247379 49.198549 44 6777182 429617724130.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 0 1048576 48121491 0 7.970058 10.875287 23 1327491 120562128172.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 1 1048576 48121491 0 10.258109 9.916332 23 1327491 120562128172.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 2 1048576 48121491 0 10.917936 9.761625 23 1327491 120562128172.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 0 1048576 3006573 45114918 3.544220 7.595072 25 1327022 120527516296.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 1 1048576 3006509 45114982 3.893739 7.726694 23 1327238 120520304912.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 2 1048576 3011174 45110317 3.582507 7.702796 25 1327279 120527970151.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 0 1048576 1502893 46618598 3.327498 6.247511 24 1327239 120524286929.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 1 1048576 1503099 46618392 3.828887 6.134067 24 1327227 120527019157.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 2 1048576 1504839 46616652 3.650771 6.056296 23 1327289 120534265769.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 0 1048576 12030506 36090985 9.371973 15.440648 24 1327414 120538045682.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 1 1048576 12031109 36090382 5.217422 15.617877 24 1327121 120544030225.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 2 1048576 12032859 36088632 9.300243 16.282077 23 1327377 120532627297.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 0 1048576 6015398 42106093 4.422257 10.357092 23 1327170 120521538887.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 1 1048576 6013437 42108054 4.345207 10.995743 24 1327252 120528871948.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 2 1048576 6018977 42102514 4.412445 10.296927 24 1327217 120517940986.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 0 1048576 48121491 0 5.835054 8.460760 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 1 1048576 48121491 0 8.676467 16.708033 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 2 1048576 48121491 0 8.650840 16.500506 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 0 1048576 3006573 45114918 3.805879 13.407034 29 2391153 193675808144.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 1 1048576 3006509 45114982 4.254168 13.167976 30 2391274 193679850621.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 2 1048576 3011174 45110317 4.218459 13.513576 29 2391345 193678945318.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 0 1048576 1502893 46618598 3.254150 10.682884 31 2391268 193675368146.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 1 1048576 1503099 46618392 3.518481 10.593146 29 2391381 193681530273.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 2 1048576 1504839 46616652 3.595706 10.630718 30 2391210 193671679886.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 0 1048576 12030506 36090985 5.674845 26.470220 30 2391441 193684938251.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 1 1048576 12031109 36090382 5.694061 26.927149 31 2390911 193685165675.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 2 1048576 12032859 36088632 5.491663 26.301554 31 2391254 193681230250.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 0 1048576 6015398 42106093 4.228483 18.642914 30 2391461 193683358755.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 1 1048576 6013437 42108054 4.334963 17.877190 30 2391292 193683775794.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 2 1048576 6018977 42102514 4.211300 19.138460 30 2391584 193686652294.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 16 0 1048576 5161810 42959681 43.599513 13.480944 279 4086023 294533388262.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 16 1 1048576 5054616 43066875 43.853714 13.519162 279 4086012 294533104473.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 16 2 1048576 4985182 43136309 44.415487 13.382355 279 4086017 294533053844.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 32 0 1048576 3121485 45000006 36.687031 10.027231 279 4086022 294533232442.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 32 1 1048576 3135625 44985866 37.433583 8.948789 279 4086009 294532918995.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 32 2 1048576 3120070 45001421 36.858129 8.353252 279 4086019 294533251927.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 4 0 1048576 17910623 30210868 75.965223 37.277251 279 4086018 294533042751.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 4 1 1048576 18915667 29205824 77.116319 39.066378 279 4086017 294533198745.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 4 2 1048576 17793392 30328099 75.395631 39.145325 279 4086004 294532926991.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 8 0 1048576 11383583 36737908 57.582630 23.914790 279 4086024 294533096242.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 8 1 1048576 11190592 36930899 56.911083 25.997808 279 4086016 294533141537.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 16 8 2 1048576 10567668 37553823 58.066673 28.226092 279 4086006 294533141793.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 16 0 1048576 5161810 42959681 43.352495 34.724208 652 6744764 428174982421.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 16 1 1048576 5054616 43066875 43.826162 34.709050 652 6744788 428175082213.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 16 2 1048576 4985182 43136309 44.085441 32.365200 652 6744784 428175376743.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 32 0 1048576 3121485 45000006 36.069082 26.489691 652 6744776 428175055050.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 32 1 1048576 3135625 44985866 37.203765 26.291496 652 6744770 428175033440.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 32 2 1048576 3120070 45001421 36.706467 27.250356 652 6744771 428174993542.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 4 0 1048576 17910623 30210868 75.598782 89.767250 652 6744780 428174798592.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 4 1 1048576 18915667 29205824 70.821867 95.175885 652 6744780 428175021024.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 4 2 1048576 17793392 30328099 77.329369 90.924745 652 6744780 428175083314.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 8 0 1048576 11383583 36737908 58.198286 70.484563 652 6744761 428175061495.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 8 1 1048576 11190592 36930899 58.179383 70.494066 652 6744790 428175109527.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 32 8 2 1048576 10567668 37553823 57.329205 70.443857 652 6744787 428174991543.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 0 1048576 5161810 42959681 44.243844 2.439675 54 1324969 120664656820.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 1 1048576 5054616 43066875 42.931816 2.512231 54 1324965 120664562161.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 2 1048576 4985182 43136309 44.035937 2.435174 54 1324976 120664767724.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 0 1048576 3121485 45000006 36.015651 1.546664 54 1324975 120664861819.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 1 1048576 3135625 44985866 36.460853 1.490228 54 1324966 120664585334.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 2 1048576 3120070 45001421 36.392492 1.417332 54 1324967 120664492084.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 0 1048576 17910623 30210868 77.854064 5.662976 54 1324971 120664660794.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 1 1048576 18915667 29205824 75.952531 5.588945 54 1324967 120664644502.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 2 1048576 17793392 30328099 75.420946 5.655846 54 1324970 120664713279.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 0 1048576 11383583 36737908 55.942520 3.707373 54 1324973 120664751139.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 1 1048576 11190592 36930899 58.546082 4.074972 54 1324968 120664619036.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 2 1048576 10567668 37553823 59.406082 3.837134 54 1324966 120664559618.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 0 1048576 5161810 42959681 43.413980 5.545026 121 2384064 193423300235.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 1 1048576 5054616 43066875 43.962743 6.285882 121 2384056 193423186448.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 2 1048576 4985182 43136309 45.349825 5.913981 121 2384061 193423434939.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 0 1048576 3121485 45000006 35.915456 3.890157 121 2384061 193423354580.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 1 1048576 3135625 44985866 36.490459 3.988451 121 2384059 193423387979.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 2 1048576 3120070 45001421 35.816921 3.400389 121 2384059 193423339997.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 0 1048576 17910623 30210868 75.687735 15.217328 121 2384051 193423195807.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 1 1048576 18915667 29205824 78.995133 14.927602 121 2384058 193423393667.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 2 1048576 17793392 30328099 74.177996 13.655085 121 2384067 193423452087.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 0 1048576 11383583 36737908 56.160294 9.134086 121 2384061 193423398434.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 1 1048576 11190592 36930899 56.696455 10.000754 121 2384055 193423269427.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 2 1048576 10567668 37553823 56.283897 10.791780 121 2384063 193423504268.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 1 0 1048576 48121491 0 5.835608 117.408824 279 4086011 294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 1 1 1048576 48121491 0 12.970239 161.695184 279 4086022 294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 1 2 1048576 48121491 0 13.786823 166.131625 279 4086002 294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 16 0 1048576 3006573 45114918 3.526245 13.740666 279 4086011 294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 16 1 1048576 3006509 45114982 3.574555 13.970562 279 4086022 294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 16 2 1048576 3011174 45110317 3.413476 13.442111 279 4086002 294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 32 0 1048576 1502893 46618598 3.731823 10.274284 279 4086011 294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 32 1 1048576 1503099 46618392 4.164555 10.403888 279 4086022 294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 32 2 1048576 1504839 46616652 4.056197 10.173648 279 4086002 294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 4 0 1048576 12030506 36090985 6.626384 41.071256 279 4086011 294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 4 1 1048576 12031109 36090382 6.165585 40.599109 279 4086022 294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 4 2 1048576 12032859 36088632 5.424788 40.798296 279 4086002 294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 8 0 1048576 6015398 42106093 4.154847 22.963173 279 4086011 294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 8 1 1048576 6013437 42108054 4.119467 23.993742 279 4086022 294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 16 8 2 1048576 6018977 42102514 4.674062 26.308308 279 4086002 294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 32 1 0 1048576 48121491 0 5.730681 320.272694 652 6744776 428175152616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 32 1 1 1048576 48121491 0 13.256344 422.773240 652 6744779 428174981681.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 32 1 2 1048576 48121491 0 12.958306 421.843705 652 6744769 428174978257.00
