graph algo p k cores seed v local_e cross_e read_time running_time rounds matching_size matching_weight
fb_clusterA_full kMM uwmetis 8 8 2 357059 6440740 36616771 13.106832 2.022625 47 32352 29116630592.00
fb_clusterA_full MRepLM diststream 4 16 0 357059 2309760 40747751 23.310783 2.551692 104 16324 17915560708.00
fb_clusterA_full MRepLM diststream 4 16 1 357059 2371189 40686322 23.223394 2.559579 103 16325 17915566404.00
fb_clusterA_full MRepLM diststream 4 16 2 357059 2375942 40681569 24.178679 2.524222 104 16322 17915564656.00
fb_clusterA_full MRepLM diststream 4 32 0 357059 1372559 41684952 20.287585 1.835099 107 16321 17915569538.00
fb_clusterA_full MRepLM diststream 4 32 1 357059 1384089 41673422 20.365333 1.816698 103 16324 17915564995.00
fb_clusterA_full MRepLM diststream 4 32 2 357059 1385798 41671713 20.058487 1.812520 104 16322 17915578445.00
fb_clusterA_full MRepLM diststream 4 4 0 357059 5087435 37970076 37.340940 8.673976 104 16322 17915560091.00
fb_clusterA_full MRepLM diststream 4 4 1 357059 4149347 38908164 37.121353 8.648442 110 16319 17915564849.00
fb_clusterA_full MRepLM diststream 4 4 2 357059 6373282 36684229 37.155134 8.563574 106 16320 17915574801.00
fb_clusterA_full MRepLM diststream 4 8 0 357059 3198771 39858740 29.274478 4.498541 102 16320 17915562602.00
fb_clusterA_full MRepLM diststream 4 8 1 357059 2985131 40072380 29.086044 4.551845 104 16323 17915567966.00
fb_clusterA_full MRepLM diststream 4 8 2 357059 3286563 39770948 29.507427 4.519058 103 16320 17915575414.00
fb_clusterA_full MRepLM diststream 8 16 0 357059 2309760 40747751 22.999341 6.091367 235 32303 29135363173.00
fb_clusterA_full MRepLM diststream 8 16 1 357059 2371189 40686322 23.513938 6.204588 236 32315 29135362481.00
fb_clusterA_full MRepLM diststream 8 16 2 357059 2375942 40681569 23.162881 6.123291 235 32305 29135349637.00
fb_clusterA_full MRepLM diststream 8 32 0 357059 1372559 41684952 20.144257 4.332154 238 32300 29135366113.00
fb_clusterA_full MRepLM diststream 8 32 1 357059 1384089 41673422 22.872543 4.303992 233 32304 29135375059.00
fb_clusterA_full MRepLM diststream 8 32 2 357059 1385798 41671713 20.070983 4.310340 234 32307 29135377430.00
fb_clusterA_full MRepLM diststream 8 4 0 357059 5087435 37970076 36.396575 20.495206 236 32300 29135371255.00
fb_clusterA_full MRepLM diststream 8 4 1 357059 4149347 38908164 36.682217 20.968102 245 32300 29135357177.00
fb_clusterA_full MRepLM diststream 8 4 2 357059 6373282 36684229 36.932089 20.760303 241 32302 29135362865.00
fb_clusterA_full MRepLM diststream 8 8 0 357059 3198771 39858740 28.811863 10.976828 233 32303 29135371265.00
fb_clusterA_full MRepLM diststream 8 8 1 357059 2985131 40072380 29.291680 10.907383 234 32296 29135374207.00
fb_clusterA_full MRepLM diststream 8 8 2 357059 3286563 39770948 29.118784 10.886339 232 32298 29135362836.00
fb_clusterA_full MRepLM random 4 1 0 357059 43057511 0 14.654259 14.041096 103 16318 17915566457.00
fb_clusterA_full MRepLM random 4 1 1 357059 43057511 0 14.649481 14.062498 107 16320 17915564289.00
fb_clusterA_full MRepLM random 4 1 2 357059 43057511 0 14.627257 13.818866 106 16324 17915560919.00
fb_clusterA_full MRepLM random 4 16 0 357059 2693549 40363962 13.817399 2.936567 103 16318 17915566457.00
fb_clusterA_full MRepLM random 4 16 1 357059 2693409 40364102 12.832046 2.976317 107 16320 17915564289.00
fb_clusterA_full MRepLM random 4 16 2 357059 2693762 40363749 13.044296 2.933398 106 16324 17915560919.00
fb_clusterA_full MRepLM random 4 32 0 357059 1347533 41709978 12.221878 1.984833 103 16318 17915566457.00
fb_clusterA_full MRepLM random 4 32 1 357059 1346507 41711004 12.448395 2.067109 107 16320 17915564289.00
fb_clusterA_full MRepLM random 4 32 2 357059 1346563 41710948 12.992542 2.010945 106 16324 17915560919.00
fb_clusterA_full MRepLM random 4 4 0 357059 10763443 32294068 13.595370 9.152307 103 16318 17915566457.00
fb_clusterA_full MRepLM random 4 4 1 357059 10771595 32285916 13.619123 9.080141 107 16320 17915564289.00
fb_clusterA_full MRepLM random 4 4 2 357059 10764721 32292790 13.606190 9.165636 106 16324 17915560919.00
fb_clusterA_full MRepLM random 4 8 0 357059 5384110 37673401 13.092256 5.083810 103 16318 17915566457.00
fb_clusterA_full MRepLM random 4 8 1 357059 5383848 37673663 13.023351 5.103708 107 16320 17915564289.00
fb_clusterA_full MRepLM random 4 8 2 357059 5383808 37673703 13.048016 5.154797 106 16324 17915560919.00
fb_clusterA_full MRepLM random 8 1 0 357059 43057511 0 14.655670 33.306392 235 32302 29135365247.00
fb_clusterA_full MRepLM random 8 1 1 357059 43057511 0 14.684658 32.872347 240 32311 29135360668.00
fb_clusterA_full MRepLM random 8 1 2 357059 43057511 0 14.651596 32.902459 240 32314 29135361192.00
fb_clusterA_full MRepLM random 8 16 0 357059 2693549 40363962 12.971188 6.723118 235 32302 29135365247.00
fb_clusterA_full MRepLM random 8 16 1 357059 2693409 40364102 13.009142 6.685203 240 32311 29135360668.00
fb_clusterA_full MRepLM random 8 16 2 357059 2693762 40363749 12.588765 6.716341 240 32314 29135361192.00
fb_clusterA_full MRepLM random 8 32 0 357059 1347533 41709978 12.709118 4.533032 235 32302 29135365247.00
fb_clusterA_full MRepLM random 8 32 1 357059 1346507 41711004 12.323297 4.581840 240 32311 29135360668.00
fb_clusterA_full MRepLM random 8 32 2 357059 1346563 41710948 12.381262 4.573380 240 32314 29135361192.00
fb_clusterA_full MRepLM random 8 4 0 357059 10763443 32294068 13.857859 21.386158 235 32302 29135365247.00
fb_clusterA_full MRepLM random 8 4 1 357059 10771595 32285916 13.681407 21.534166 240 32311 29135360668.00
fb_clusterA_full MRepLM random 8 4 2 357059 10764721 32292790 13.648644 21.434144 240 32314 29135361192.00
fb_clusterA_full MRepLM random 8 8 0 357059 5384110 37673401 13.060279 12.109909 235 32302 29135365247.00
fb_clusterA_full MRepLM random 8 8 1 357059 5383848 37673663 13.056343 12.148015 240 32311 29135360668.00
fb_clusterA_full MRepLM random 8 8 2 357059 5383808 37673703 13.344170 12.148264 240 32314 29135361192.00
fb_clusterA_full MRepLM ukahip 4 16 0 357059 16013777 27043734 14.855302 13.374376 101 16327 17915564581.00
fb_clusterA_full MRepLM ukahip 4 16 1 357059 18784701 24272810 16.030458 14.700903 107 16324 17915570320.00
fb_clusterA_full MRepLM ukahip 4 16 2 357059 17038054 26019457 15.276669 14.091538 103 16323 17915569151.00
fb_clusterA_full MRepLM ukahip 4 32 0 357059 9692077 33365434 14.401609 9.877603 105 16325 17915568259.00
fb_clusterA_full MRepLM ukahip 4 32 1 357059 9696157 33361354 14.060955 9.208158 105 16321 17915575189.00
fb_clusterA_full MRepLM ukahip 4 32 2 357059 10467782 32589729 14.525833 10.893762 103 16324 17915567975.00
fb_clusterA_full MRepLM ukahip 4 4 0 357059 42965220 92291 15.186298 11.813635 104 16320 17915566972.00
fb_clusterA_full MRepLM ukahip 4 4 1 357059 41770833 1286678 15.546102 11.949894 103 16320 17915560090.00
fb_clusterA_full MRepLM ukahip 4 4 2 357059 42944638 112873 15.040325 11.773730 102 16318 17915562777.00
fb_clusterA_full MRepLM ukahip 4 8 0 357059 33446963 9610548 14.543815 13.211050 107 16317 17915550738.00
fb_clusterA_full MRepLM ukahip 4 8 1 357059 31863307 11194204 14.846537 12.840050 104 16324 17915579762.00
fb_clusterA_full MRepLM ukahip 4 8 2 357059 33466987 9590524 14.664309 13.098763 102 16321 17915558126.00
fb_clusterA_full MRepLM ukahip 8 16 0 357059 16013777 27043734 14.851347 31.650096 233 32300 29135359440.00
fb_clusterA_full MRepLM ukahip 8 16 1 357059 18784701 24272810 15.829189 35.018779 241 32306 29135363108.00
fb_clusterA_full MRepLM ukahip 8 16 2 357059 17038054 26019457 15.503050 33.562546 233 32314 29135360978.00
fb_clusterA_full MRepLM ukahip 8 32 0 357059 9692077 33365434 14.362472 23.713724 236 32302 29135368495.00
fb_clusterA_full MRepLM ukahip 8 32 1 357059 9696157 33361354 13.979240 21.826933 239 32297 29135357483.00
fb_clusterA_full MRepLM ukahip 8 32 2 357059 10467782 32589729 14.614840 25.941527 231 32305 29135362035.00
fb_clusterA_full MRepLM ukahip 8 4 0 357059 42965220 92291 15.114412 28.093023 233 32310 29135372308.00
fb_clusterA_full MRepLM ukahip 8 4 1 357059 41770833 1286678 15.195665 28.260279 231 32294 29135372313.00
fb_clusterA_full MRepLM ukahip 8 4 2 357059 42944638 112873 15.133981 27.996624 231 32303 29135355325.00
fb_clusterA_full MRepLM ukahip 8 8 0 357059 33446963 9610548 14.587983 31.112895 240 32298 29135367389.00
fb_clusterA_full MRepLM ukahip 8 8 1 357059 31863307 11194204 14.626575 30.219790 235 32305 29135374070.00
fb_clusterA_full MRepLM ukahip 8 8 2 357059 33466987 9590524 16.153833 30.532242 234 32306 29135358522.00
fb_clusterA_full MRepLM umetis 4 16 0 357059 15220882 27836629 14.894468 12.356181 105 16321 17915568724.00
fb_clusterA_full MRepLM umetis 4 16 1 357059 15220882 27836629 14.994727 12.386285 105 16321 17915568724.00
fb_clusterA_full MRepLM umetis 4 16 2 357059 15519405 27538106 14.806077 12.386249 105 16325 17915559687.00
fb_clusterA_full MRepLM umetis 4 32 0 357059 7338638 35718873 13.524093 7.993694 106 16330 17915570284.00
fb_clusterA_full MRepLM umetis 4 32 1 357059 7338638 35718873 13.391211 8.045979 106 16330 17915570284.00
fb_clusterA_full MRepLM umetis 4 32 2 357059 7406646 35650865 13.436404 7.363298 103 16326 17915567144.00
fb_clusterA_full MRepLM umetis 4 4 0 357059 43006010 51501 14.828098 11.803223 105 16326 17915558716.00
fb_clusterA_full MRepLM umetis 4 4 1 357059 43006010 51501 14.806459 11.776304 105 16326 17915558716.00
fb_clusterA_full MRepLM umetis 4 4 2 357059 43006181 51330 14.761020 11.727670 104 16318 17915563906.00
fb_clusterA_full MRepLM umetis 4 8 0 357059 23697579 19359932 15.887366 12.945988 103 16318 17915563729.00
fb_clusterA_full MRepLM umetis 4 8 1 357059 23697579 19359932 15.491187 12.860859 103 16318 17915563729.00
fb_clusterA_full MRepLM umetis 4 8 2 357059 24028573 19028938 15.560870 12.831691 103 16326 17915566034.00
fb_clusterA_full MRepLM umetis 8 16 0 357059 15220882 27836629 15.124636 28.955251 235 32305 29135359575.00
fb_clusterA_full MRepLM umetis 8 16 1 357059 15220882 27836629 14.913423 29.052413 235 32305 29135359575.00
fb_clusterA_full MRepLM umetis 8 16 2 357059 15519405 27538106 14.779909 29.255405 238 32303 29135365673.00
fb_clusterA_full MRepLM umetis 8 32 0 357059 7338638 35718873 13.542914 18.840146 244 32305 29135355310.00
fb_clusterA_full MRepLM umetis 8 32 1 357059 7338638 35718873 13.532314 18.766867 244 32305 29135355310.00
fb_clusterA_full MRepLM umetis 8 32 2 357059 7406646 35650865 13.575810 18.388881 237 32300 29135368610.00
fb_clusterA_full MRepLM umetis 8 4 0 357059 43006010 51501 14.815964 28.292332 240 32303 29135379113.00
fb_clusterA_full MRepLM umetis 8 4 1 357059 43006010 51501 14.815437 28.169795 240 32303 29135379113.00
fb_clusterA_full MRepLM umetis 8 4 2 357059 43006181 51330 14.921052 28.005139 239 32303 29135365596.00
fb_clusterA_full MRepLM umetis 8 8 0 357059 23697579 19359932 15.465303 30.427771 239 32304 29135373307.00
fb_clusterA_full MRepLM umetis 8 8 1 357059 23697579 19359932 15.436094 30.276299 239 32304 29135373307.00
fb_clusterA_full MRepLM umetis 8 8 2 357059 24028573 19028938 15.560631 30.351943 236 32316 29135355882.00
fb_clusterA_full MRepLM uwmetis 4 16 0 357059 3668695 39388816 12.784306 2.975368 101 16325 17915567130.00
fb_clusterA_full MRepLM uwmetis 4 16 1 357059 3668695 39388816 12.516713 3.023531 101 16325 17915567130.00
fb_clusterA_full MRepLM uwmetis 4 16 2 357059 3626390 39431121 12.505881 2.972705 107 16322 17915570129.00
fb_clusterA_full MRepLM uwmetis 4 32 0 357059 2274322 40783189 12.856464 2.206874 110 16323 17915564638.00
fb_clusterA_full MRepLM uwmetis 4 32 1 357059 2274322 40783189 12.656738 2.137314 110 16323 17915564638.00
fb_clusterA_full MRepLM uwmetis 4 32 2 357059 2254370 40803141 12.339784 2.064224 101 16322 17915564607.00
fb_clusterA_full MRepLM uwmetis 4 4 0 357059 11755650 31301861 13.599487 8.641983 106 16326 17915566865.00
fb_clusterA_full MRepLM uwmetis 4 4 1 357059 11755650 31301861 13.715072 8.656656 106 16326 17915566865.00
fb_clusterA_full MRepLM uwmetis 4 4 2 357059 11751086 31306425 13.653421 8.715485 100 16321 17915557883.00
fb_clusterA_full MRepLM uwmetis 4 8 0 357059 6502270 36555241 13.281002 5.065254 101 16320 17915586364.00
fb_clusterA_full MRepLM uwmetis 4 8 1 357059 6502270 36555241 13.217591 5.096329 101 16320 17915586364.00
fb_clusterA_full MRepLM uwmetis 4 8 2 357059 6440740 36616771 13.280263 5.091023 105 16324 17915571892.00
fb_clusterA_full MRepLM uwmetis 8 16 0 357059 3668695 39388816 13.899141 6.861899 232 32304 29135366334.00
fb_clusterA_full MRepLM uwmetis 8 16 1 357059 3668695 39388816 12.572833 6.956505 232 32304 29135366334.00
fb_clusterA_full MRepLM uwmetis 8 16 2 357059 3626390 39431121 12.584969 6.538957 236 32297 29135361096.00
fb_clusterA_full MRepLM uwmetis 8 32 0 357059 2274322 40783189 12.344948 4.787572 242 32303 29135370990.00
fb_clusterA_full MRepLM uwmetis 8 32 1 357059 2274322 40783189 12.393575 4.857709 242 32303 29135370990.00
fb_clusterA_full MRepLM uwmetis 8 32 2 357059 2254370 40803141 12.542476 4.713299 227 32306 29135356771.00
fb_clusterA_full MRepLM uwmetis 8 4 0 357059 11755650 31301861 13.566628 20.511490 238 32300 29135372013.00
fb_clusterA_full MRepLM uwmetis 8 4 1 357059 11755650 31301861 13.609986 20.581814 238 32300 29135372013.00
fb_clusterA_full MRepLM uwmetis 8 4 2 357059 11751086 31306425 13.576385 20.450072 235 32302 29135360098.00
fb_clusterA_full MRepLM uwmetis 8 8 0 357059 6502270 36555241 13.108076 12.096238 233 32301 29135364116.00
fb_clusterA_full MRepLM uwmetis 8 8 1 357059 6502270 36555241 13.082286 12.142035 233 32301 29135364116.00
fb_clusterA_full MRepLM uwmetis 8 8 2 357059 6440740 36616771 13.073130 12.150049 239 32306 29135377039.00
fb_clusterA_full MRepS diststream 4 16 0 357059 2309760 40747751 22.752284 1.475893 198 16322 17915573784.00
fb_clusterA_full MRepS diststream 4 16 1 357059 2371189 40686322 22.728824 1.495057 197 16320 17915571673.00
fb_clusterA_full MRepS diststream 4 16 2 357059 2375942 40681569 22.819683 1.499759 199 16324 17915570090.00
fb_clusterA_full MRepS diststream 4 32 0 357059 1372559 41684952 20.556173 0.781766 203 16322 17915574414.00
fb_clusterA_full MRepS diststream 4 32 1 357059 1384089 41673422 20.038265 0.785619 206 16322 17915560251.00
fb_clusterA_full MRepS diststream 4 32 2 357059 1385798 41671713 19.831086 0.795568 200 16323 17915555432.00
fb_clusterA_full MRepS diststream 4 4 0 357059 5087435 37970076 34.443420 6.285236 166 16323 17915573697.00
fb_clusterA_full MRepS diststream 4 4 1 357059 4149347 38908164 34.791018 6.172752 157 16318 17915554769.00
fb_clusterA_full MRepS diststream 4 4 2 357059 6373282 36684229 35.268047 6.562456 169 16319 17915562637.00
fb_clusterA_full MRepS diststream 4 8 0 357059 3198771 39858740 27.963119 3.066572 186 16321 17915565087.00
fb_clusterA_full MRepS diststream 4 8 1 357059 2985131 40072380 28.580054 3.071972 185 16330 17915571465.00
fb_clusterA_full MRepS diststream 4 8 2 357059 3286563 39770948 28.247164 3.080013 191 16322 17915559496.00
fb_clusterA_full MRepS diststream 8 16 0 357059 2309760 40747751 22.724418 2.628025 449 32291 29135355398.00
fb_clusterA_full MRepS diststream 8 16 1 357059 2371189 40686322 23.043131 2.646426 440 32297 29135356345.00
fb_clusterA_full MRepS diststream 8 16 2 357059 2375942 40681569 22.792524 2.761872 447 32301 29135378358.00
fb_clusterA_full MRepS diststream 8 32 0 357059 1372559 41684952 19.921555 1.441650 466 32300 29135367869.00
fb_clusterA_full MRepS diststream 8 32 1 357059 1384089 41673422 19.860237 1.433253 458 32299 29135363163.00
fb_clusterA_full MRepS diststream 8 32 2 357059 1385798 41671713 20.040848 1.448962 443 32295 29135358872.00
fb_clusterA_full MRepS diststream 8 4 0 357059 5087435 37970076 34.968503 11.196799 369 32303 29135356270.00
fb_clusterA_full MRepS diststream 8 4 1 357059 4149347 38908164 35.359132 11.049796 354 32298 29135370832.00
fb_clusterA_full MRepS diststream 8 4 2 357059 6373282 36684229 35.494859 11.856134 381 32300 29135370047.00
fb_clusterA_full MRepS diststream 8 8 0 357059 3198771 39858740 28.267537 5.494668 421 32299 29135368375.00
fb_clusterA_full MRepS diststream 8 8 1 357059 2985131 40072380 28.227153 5.476217 409 32308 29135364924.00
fb_clusterA_full MRepS diststream 8 8 2 357059 3286563 39770948 28.174203 5.318807 423 32296 29135365662.00
fb_clusterA_full MRepS random 4 1 0 357059 43057511 0 17.212401 16.861462 113 16324 17915577116.00
fb_clusterA_full MRepS random 4 1 1 357059 43057511 0 17.253458 16.860655 106 16316 17915554149.00
fb_clusterA_full MRepS random 4 1 2 357059 43057511 0 17.233762 16.850700 110 16321 17915580105.00
fb_clusterA_full MRepS random 4 16 0 357059 2693549 40363962 12.266415 1.468519 220 16324 17915577116.00
fb_clusterA_full MRepS random 4 16 1 357059 2693409 40364102 12.289216 1.486023 203 16316 17915554149.00
fb_clusterA_full MRepS random 4 16 2 357059 2693762 40363749 12.243973 1.465124 210 16321 17915580105.00
fb_clusterA_full MRepS random 4 32 0 357059 1347533 41709978 12.346822 0.815180 220 16324 17915577116.00
fb_clusterA_full MRepS random 4 32 1 357059 1346507 41711004 15.238081 0.827937 206 16316 17915554149.00
fb_clusterA_full MRepS random 4 32 2 357059 1346563 41710948 12.186212 0.846768 213 16321 17915580105.00
fb_clusterA_full MRepS random 4 4 0 357059 10763443 32294068 13.519454 6.576872 206 16324 17915577116.00
fb_clusterA_full MRepS random 4 4 1 357059 10771595 32285916 13.544677 6.746037 196 16316 17915554149.00
fb_clusterA_full MRepS random 4 4 2 357059 10764721 32292790 14.502387 6.704294 199 16321 17915580105.00
fb_clusterA_full MRepS random 4 8 0 357059 5384110 37673401 12.747407 2.854122 216 16324 17915577116.00
fb_clusterA_full MRepS random 4 8 1 357059 5383848 37673663 12.766847 2.977618 201 16316 17915554149.00
fb_clusterA_full MRepS random 4 8 2 357059 5383808 37673703 12.718297 2.934055 207 16321 17915580105.00
fb_clusterA_full MRepS random 8 1 0 357059 43057511 0 17.218028 28.777642 250 32298 29135367040.00
fb_clusterA_full MRepS random 8 1 1 357059 43057511 0 17.479004 28.768062 241 32305 29135359363.00
fb_clusterA_full MRepS random 8 1 2 357059 43057511 0 17.586275 28.794938 249 32293 29135358011.00
fb_clusterA_full MRepS random 8 16 0 357059 2693549 40363962 12.526200 2.591218 486 32298 29135367040.00
fb_clusterA_full MRepS random 8 16 1 357059 2693409 40364102 12.465242 2.642898 463 32305 29135359363.00
fb_clusterA_full MRepS random 8 16 2 357059 2693762 40363749 12.925880 2.589680 475 32293 29135358011.00
fb_clusterA_full MRepS random 8 32 0 357059 1347533 41709978 12.281902 1.481115 486 32298 29135367040.00
fb_clusterA_full MRepS random 8 32 1 357059 1346507 41711004 12.527542 1.513800 468 32305 29135359363.00
fb_clusterA_full MRepS random 8 32 2 357059 1346563 41710948 12.478896 1.532991 481 32293 29135358011.00
fb_clusterA_full MRepS random 8 4 0 357059 10763443 32294068 13.587912 12.026497 460 32298 29135367040.00
fb_clusterA_full MRepS random 8 4 1 357059 10771595 32285916 13.581703 12.109553 444 32305 29135359363.00
fb_clusterA_full MRepS random 8 4 2 357059 10764721 32292790 13.585385 12.005263 444 32293 29135358011.00
fb_clusterA_full MRepS random 8 8 0 357059 5384110 37673401 12.905752 5.029702 478 32298 29135367040.00
fb_clusterA_full MRepS random 8 8 1 357059 5383848 37673663 12.735656 5.194768 456 32305 29135359363.00
