graph,algo,k,seed,n,m,read_time,running_time,matching_size,matching_weight
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk,16,0,131072,6201300,0.000000,0.641661,893856,69250783266.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk,16,1,131072,6201300,0.000000,0.631603,893856,69250783266.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk,16,2,131072,6201300,0.000000,0.635550,893856,69250783266.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,0,131071,6201300,9.31444,3.750047,0,73974561210
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,1,131071,6201300,9.31698,3.723300,0,73974561210
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,2,131071,6201300,9.6771,3.805106,0,73974561210
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,0,131072,6201300,0.000000,1.355409,904676,70392800159.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,1,131072,6201300,0.000000,1.334586,904676,70392800159.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,2,131072,6201300,0.000000,1.348098,904676,70392800159.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk,16,0,524288,25163507,0.000000,4.897677,3815445,329803597534.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk,16,1,524288,25163507,0.000000,4.690235,3815445,329803597534.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk,16,2,524288,25163507,0.000000,5.578825,3815445,329803597534.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,0,524288,25163507,42.4713,30.852375,0,359955610500
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,1,524288,25163507,43.7163,31.581850,0,359955610500
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,2,524288,25163507,43.037,31.257217,0,359955610500
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,0,524288,25163507,0.000000,8.971554,3858640,334813027350.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,1,524288,25163507,0.000000,9.419122,3858640,334813027350.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,2,524288,25163507,0.000000,9.341003,3858640,334813027350.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk,16,0,65536,3076208,0.000000,0.318420,482011,182964382636.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk,16,1,65536,3076208,0.000000,0.321946,482011,182964382636.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk,16,2,65536,3076208,0.000000,0.316247,482011,182964382636.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,0,65536,3076208,4.22967,1.640044,0,198261568166
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,1,65536,3076208,4.17577,1.653085,0,198261568166
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,2,65536,3076208,4.24316,1.646738,0,198261568166
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,0,65536,3076208,0.000000,0.623020,482193,186786244774.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,1,65536,3076208,0.000000,0.619348,482193,186786244774.000000
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,2,65536,3076208,0.000000,0.617347,482193,186786244774.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk,16,0,524288,25014129,0.000000,4.013244,3794765,1429942699169.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk,16,1,524288,25014129,0.000000,4.252959,3794765,1429942699169.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk,16,2,524288,25014129,0.000000,4.244268,3794765,1429942699169.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,0,524271,25014129,45.5046,19.442911,0,1537411363922
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,1,524271,25014129,45.8925,19.505022,0,1537411363922
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,2,524271,25014129,45.7622,19.343133,0,1537411363922
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,0,524288,25014129,0.000000,8.789949,3796867,1459480164537.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,1,524288,25014129,0.000000,8.091021,3796867,1459480164537.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,2,524288,25014129,0.000000,8.893430,3796867,1459480164537.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk,16,0,65536,3143475,0.000000,0.327155,476870,41169540797.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk,16,1,65536,3143475,0.000000,0.329725,476870,41169540797.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk,16,2,65536,3143475,0.000000,0.332302,476870,41169540797.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,0,65536,3143475,4.19576,2.738996,0,44943758889
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,1,65536,3143475,4.18956,2.712151,0,44943758889
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,2,65536,3143475,4.2923,2.723600,0,44943758889
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,0,65536,3143475,0.000000,0.611168,482367,41793551618.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,1,65536,3143475,0.000000,0.612730,482367,41793551618.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,2,65536,3143475,0.000000,0.610251,482367,41793551618.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk,16,0,2097152,50331039,0.000000,15.178078,14811683,993537806422.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk,16,1,2097152,50331039,0.000000,15.377903,14811683,993537806422.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk,16,2,2097152,50331039,0.000000,15.408007,14811683,993537806422.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,0,2097152,50331039,91.1516,81.939924,0,1073913647271
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,1,2097152,50331039,90.5784,81.550699,0,1073913647271
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,2,2097152,50331039,91.8025,81.891809,0,1073913647271
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,0,2097152,50331039,0.000000,25.100769,15055151,1008475637225.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,1,2097152,50331039,0.000000,24.792332,15055151,1008475637225.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,2,2097152,50331039,0.000000,24.898421,15055151,1008475637225.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk,16,0,4194304,100560801,0.000000,29.980279,26371932,9182661441282.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk,16,1,4194304,100560801,0.000000,29.625678,26371932,9182661441282.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk,16,2,4194304,100560801,0.000000,29.383281,26371932,9182661441282.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,0,4188969,100560801,198.109,108.889615,0,9689499214030
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,1,4188969,100560801,196.493,108.904167,0,9689499214030
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,2,4188969,100560801,196.093,108.609999,0,9689499214030
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,0,4194304,100560801,0.000000,52.218901,26515373,9368653084235.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,1,4194304,100560801,0.000000,51.741327,26515373,9368653084235.000000
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,2,4194304,100560801,0.000000,51.871501,26515373,9368653084235.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk,16,0,524288,25163518,0.000000,4.712811,3911976,1590821998173.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk,16,1,524288,25163518,0.000000,4.630607,3911976,1590821998173.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk,16,2,524288,25163518,0.000000,5.085530,3911976,1590821998173.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,0,524288,25163518,43.6739,31.762558,0,1859429575820
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,1,524288,25163518,43.1557,31.159459,0,1859429575820
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,2,524288,25163518,43.7926,31.647775,0,1859429575820
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,0,524288,25163518,0.000000,9.082775,3962118,1646923266300.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,1,524288,25163518,0.000000,8.906925,3962118,1646923266300.000000
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,2,524288,25163518,0.000000,8.985284,3962118,1646923266300.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk,16,0,65536,3143381,0.000000,0.326846,489077,198843644661.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk,16,1,65536,3143381,0.000000,0.328031,489077,198843644661.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk,16,2,65536,3143381,0.000000,0.327623,489077,198843644661.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,0,65536,3143381,4.33446,2.812519,0,232448368150
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,1,65536,3143381,4.33216,2.839874,0,232448368150
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,2,65536,3143381,4.34411,2.794903,0,232448368150
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,0,65536,3143381,0.000000,0.591119,495323,205851982378.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,1,65536,3143381,0.000000,0.594413,495323,205851982378.000000
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,2,65536,3143381,0.000000,0.586176,495323,205851982378.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk,16,0,1048576,48121491,0.000000,8.736495,4031695,287326838482.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk,16,1,1048576,48121491,0.000000,8.729552,4031695,287326838482.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk,16,2,1048576,48121491,0.000000,8.563863,4031695,287326838482.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kEC,16,0,982458,48121491,149.018,30.843031,0,294501567128
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kEC,16,1,982458,48121491,147.251,30.427802,0,294501567128
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kEC,16,2,982458,48121491,148.861,30.997535,0,294501567128
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk-dp,16,0,1048576,48121491,0.000000,19.045167,4071583,291943914613.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk-dp,16,1,1048576,48121491,0.000000,19.261289,4071583,291943914613.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,stk-dp,16,2,1048576,48121491,0.000000,19.206206,4071583,291943914613.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk,16,0,524288,25014316,0.000000,4.532779,3533308,271627744330.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk,16,1,524288,25014316,0.000000,4.440297,3533308,271627744330.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk,16,2,524288,25014316,0.000000,4.415191,3533308,271627744330.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,0,524259,25014316,46.6924,19.028937,0,289550654262
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,1,524259,25014316,45.2997,18.751404,0,289550654262
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,2,524259,25014316,46.3395,19.114631,0,289550654262
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,0,524288,25014316,0.000000,8.651477,3573978,276096378044.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,1,524288,25014316,0.000000,8.361784,3573978,276096378044.000000
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,2,524288,25014316,0.000000,8.128239,3573978,276096378044.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk,16,0,2097152,50253908,0.000000,13.253971,13311104,4642286242476.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk,16,1,2097152,50253908,0.000000,12.999279,13311104,4642286242476.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk,16,2,2097152,50253908,0.000000,13.158777,13311104,4642286242476.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,0,2094992,50253908,92.049,47.209734,0,4907739937193
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,1,2094992,50253908,92.6224,47.903601,0,4907739937193
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kEC,16,2,2094992,50253908,91.9548,47.542971,0,4907739937193
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,0,2097152,50253908,0.000000,23.357448,13384527,4736658479763.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,1,2097152,50253908,0.000000,22.961518,13384527,4736658479763.000000
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,stk-dp,16,2,2097152,50253908,0.000000,23.100012,13384527,4736658479763.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk,16,0,2097152,50331056,0.000000,14.872754,15311304,5881852472230.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk,16,1,2097152,50331056,0.000000,14.949610,15311304,5881852472230.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk,16,2,2097152,50331056,0.000000,14.965232,15311304,5881852472230.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,0,2097152,50331056,89.412,82.867454,0,6618811895398
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,1,2097152,50331056,90.5141,83.955553,0,6618811895398
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,2,2097152,50331056,90.7635,84.797366,0,6618811895398
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,0,2097152,50331056,0.000000,24.069137,15553123,6041977775346.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,1,2097152,50331056,0.000000,24.149323,15553123,6041977775346.000000
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,2,2097152,50331056,0.000000,24.346363,15553123,6041977775346.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk,16,0,262144,11687806,0.000000,1.351292,1192730,422206587075.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk,16,1,262144,11687806,0.000000,1.350219,1192730,422206587075.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk,16,2,262144,11687806,0.000000,1.349703,1192730,422206587075.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,0,249753,11687806,27.9747,6.010950,0,415020278689
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,1,249753,11687806,27.7055,5.920944,0,415020278689
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,2,249753,11687806,27.9421,5.969721,0,415020278689
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,0,262144,11687806,0.000000,2.955206,1197240,431594390742.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,1,262144,11687806,0.000000,3.204283,1197240,431594390742.000000
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,2,262144,11687806,0.000000,3.026502,1197240,431594390742.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk,16,0,16384,647545,0.000000,0.051893,85683,30580830120.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk,16,1,16384,647545,0.000000,0.051420,85683,30580830120.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk,16,2,16384,647545,0.000000,0.051813,85683,30580830120.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,0,16068,647545,0.750755,0.181520,0,30598896062
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,1,16068,647545,0.739946,0.180746,0,30598896062
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,2,16068,647545,0.758317,0.184428,0,30598896062
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,0,16384,647545,0.000000,0.105174,86073,31261509695.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,1,16384,647545,0.000000,0.104390,86073,31261509695.000000
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,2,16384,647545,0.000000,0.104070,86073,31261509695.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk,16,0,1048576,48125802,0.000000,8.662308,4448477,1569651387706.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk,16,1,1048576,48125802,0.000000,8.699998,4448477,1569651387706.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk,16,2,1048576,48125802,0.000000,8.594848,4448477,1569651387706.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,0,982457,48125802,146.574,30.602651,0,1532907660239
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,1,982457,48125802,147.228,30.678234,0,1532907660239
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kEC,16,2,982457,48125802,149.134,30.984267,0,1532907660239
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,0,1048576,48125802,0.000000,19.105972,4467064,1604468853210.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,1,1048576,48125802,0.000000,19.015617,4467064,1604468853210.000000
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,stk-dp,16,2,1048576,48125802,0.000000,18.807012,4467064,1604468853210.000000
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk,16,0,402478388,,,0.000000,,
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk,16,1,402478388,,,0.000000,,
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk,16,2,402478388,,,0.000000,,
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kEC,16,0,15943183,214611454,465.25,215.950257,0,3130876869788
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kEC,16,1,15943183,214611454,468.863,212.561130,0,3130876869788
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kEC,16,2,15943183,214611454,456.846,210.661659,0,3130876869788
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk-dp,16,0,402478388,,,0.000000,,
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk-dp,16,1,402478388,,,0.000000,,
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,stk-dp,16,2,402478388,,,0.000000,,
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk,16,0,16384,784053,0.000000,0.070296,119140,10299671726.000000
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk,16,1,16384,784053,0.000000,0.070517,119140,10299671726.000000
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk,16,2,16384,784053,0.000000,0.070066,119140,10299671726.000000
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,0,16384,784053,0.828483,0.446314,0,11242595071
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,1,16384,784053,0.839575,0.434375,0,11242595071
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kEC,16,2,16384,784053,0.843775,0.433068,0,11242595071
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,0,16384,784053,0.000000,0.128299,120543,10455105680.000000
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,1,16384,784053,0.000000,0.129289,120543,10455105680.000000
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,stk-dp,16,2,16384,784053,0.000000,0.128770,120543,10455105680.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk,16,0,16384,746669,0.000000,0.064879,113650,8841599761.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk,16,1,16384,746669,0.000000,0.064930,113650,8841599761.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk,16,2,16384,746669,0.000000,0.062750,113650,8841599761.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,0,16384,746669,0.791597,0.271315,0,9483443716
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,1,16384,746669,0.783061,0.269031,0,9483443716
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kEC,16,2,16384,746669,0.800204,0.269319,0,9483443716
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,0,16384,746669,0.000000,0.125521,114974,8988008708.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,1,16384,746669,0.000000,0.126516,114974,8988008708.000000
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,stk-dp,16,2,16384,746669,0.000000,0.124819,114974,8988008708.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk,16,0,16777216,402652618,0.000000,167.177075,118498622,7949953315890.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk,16,1,16777216,402652618,0.000000,169.982226,118498622,7949953315890.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk,16,2,16777216,402652618,0.000000,168.410367,118498622,7949953315890.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,0,16777216,402652618,823.018,894.183627,0,8592781356036
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,1,16777216,402652618,838.057,897.717284,0,8592781356036
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kEC,16,2,16777216,402652618,988.019,910.833278,0,8592781356036
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,0,16777216,402652618,0.000000,261.422210,120449312,8069304056918.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,1,16777216,402652618,0.000000,296.015783,120449312,8069304056918.000000
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,stk-dp,16,2,16777216,402652618,0.000000,262.339600,120449312,8069304056918.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk,16,0,131072,6289081,0.000000,0.690756,977904,397849744116.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk,16,1,131072,6289081,0.000000,0.687174,977904,397849744116.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk,16,2,131072,6289081,0.000000,0.696432,977904,397849744116.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,0,131072,6289081,9.40586,6.427381,0,464852209813
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,1,131072,6289081,9.45114,6.434379,0,464852209813
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kEC,16,2,131072,6289081,9.50248,6.509978,0,464852209813
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,0,131072,6289081,0.000000,1.269426,990590,411762748979.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,1,131072,6289081,0.000000,1.258730,990590,411762748979.000000
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,stk-dp,16,2,131072,6289081,0.000000,1.271889,990590,411762748979.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk,16,0,8388608,201325985,0.000000,78.692443,61246123,23526451179080.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk,16,1,8388608,201325985,0.000000,77.039353,61246123,23526451179080.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk,16,2,8388608,201325985,0.000000,79.080450,61246123,23526451179080.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,0,8388608,201325985,394.871,395.669349,0,26475189082522
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,1,8388608,201325985,395.081,396.722569,0,26475189082522
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kEC,16,2,8388608,201325985,395.681,397.040682,0,26475189082522
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,0,8388608,201325985,0.000000,123.817339,62215438,24166877584219.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,1,8388608,201325985,0.000000,122.289959,62215438,24166877584219.000000
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,stk-dp,16,2,8388608,201325985,0.000000,123.101573,62215438,24166877584219.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk,16,0,131072,6201533,0.000000,0.681763,959013,363208067934.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk,16,1,131072,6201533,0.000000,0.682879,959013,363208067934.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk,16,2,131072,6201533,0.000000,0.678552,959013,363208067934.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,0,131071,6201533,9.60511,3.878008,0,392662196143
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,1,131071,6201533,9.60557,3.852782,0,392662196143
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,2,131071,6201533,9.5086,3.805088,0,392662196143
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,0,131072,6201533,0.000000,1.334813,959491,370797536987.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,1,131072,6201533,0.000000,1.321480,959491,370797536987.000000
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,stk-dp,16,2,131072,6201533,0.000000,1.338762,959491,370797536987.000000
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,stk,16,0,32768,1520529,0.000000,0.147193,241921,92043197482.000000
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,stk,16,1,32768,1520529,0.000000,0.145998,241921,92043197482.000000
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,stk,16,2,32768,1520529,0.000000,0.148440,241921,92043197482.000000
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,0,32767,1520529,1.84805,0.708686,0,100109329844
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,1,32767,1520529,1.86802,0.711067,0,100109329844
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kEC,16,2,32767,1520529,1.86796,0.716731,0,100109329844
