graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 1 268435456 67027293 2077584860 106.284114 43.220802 60 163114909 58827233731122.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 2 268435456 67008993 2077603160 106.476861 42.697022 60 163115001 58827248132676.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 0 67108864 8392253 528478583 18.190607 6.239387 45 125065386 8854422200191.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 1 67108864 8390938 528479898 17.963009 6.145192 45 125065369 8854420678476.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 2 67108864 8386616 528484220 17.897333 6.366845 45 125065321 8854420549794.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 0 67108864 8387812 528483043 18.472775 6.253136 45 125065205 50660540654503.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 1 67108864 8392697 528478158 18.342032 6.311964 45 125065186 50660541910799.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 2 67108864 8393615 528477240 18.439235 6.238398 45 125065164 50660534010382.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 0 67108864 8386531 528417189 18.635599 6.404035 49 99094976 6623446619308.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 1 67108864 8388619 528415101 17.961109 6.356092 49 99095010 6623447029750.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 2 67108864 8385437 528418283 18.028635 6.453239 49 99094955 6623446916080.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 0 67108864 8383721 528419972 18.886229 6.561448 50 99095682 37362769918169.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 1 67108864 8386128 528417565 18.393321 6.699877 50 99095691 37362776940124.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 2 67108864 8389026 528414667 18.503475 6.568791 50 99095703 37362766487343.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 0 67108864 8367094 527232863 17.085931 5.035827 57 43903068 2956613069486.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 1 67108864 8366711 527233246 16.818298 5.065200 57 43903063 2956612934440.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 2 67108864 8367333 527232624 17.041690 5.032594 57 43903065 2956613323243.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 0 67108864 8366756 527233516 17.100376 5.063350 58 43903959 15864341532008.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 1 67108864 8368232 527232040 17.177838 5.068250 58 43903941 15864337176584.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 2 67108864 8366508 527233764 17.388598 5.014851 58 43903978 15864343867751.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 0 268435456 33552238 2113931332 75.617101 27.067095 46 500256603 35418122843891.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 1 268435456 33563231 2113920339 75.923382 26.608279 47 500256674 35418122605704.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 64 2 268435456 33551631 2113931939 75.297282 26.552892 46 500256705 35418124744425.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 0 268435456 33554203 2113929369 77.635227 26.965676 47 500262081 202636900109622.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 1 268435456 33545906 2113937666 79.164484 26.262668 47 500262104 202636905060220.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 64 2 268435456 33548925 2113934647 77.371814 27.120454 47 500262076 202636905807185.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 0 268435456 33553587 2113805415 76.379463 28.239072 52 388875593 25950168733099.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 1 268435456 33556050 2113802952 75.929500 29.566997 52 388875601 25950169920001.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 64 2 268435456 33547076 2113811926 76.430234 28.806218 53 388875655 25950168519441.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 0 268435456 33561145 2113797496 77.795601 29.324700 52 388863271 146193991835631.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 1 268435456 33549997 2113808644 77.185590 29.014679 51 388863279 146193995899015.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 64 2 268435456 33552318 2113806323 77.101426 29.503266 52 388863259 146193985475346.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 0 268435456 33510748 2111105080 71.438895 22.197431 60 163139611 10994947160989.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 1 268435456 33510489 2111105339 70.999425 22.629431 60 163139647 10994947623325.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 64 2 268435456 33512346 2111103482 70.395416 22.180147 59 163139634 10994947230275.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 0 268435456 33512920 2111099233 73.539141 22.797001 60 163115001 58827237802990.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 1 268435456 33519115 2111093038 73.422562 22.614776 60 163114909 58827233731122.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 64 2 268435456 33507248 2111104905 73.090441 22.123010 60 163115001 58827248132676.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 0 67108864 67114066 469756770 77.415265 44.078223 44 125065386 8854422200191.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 1 67108864 67113743 469757093 77.873446 44.407088 45 125065369 8854420678476.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 2 67108864 67102462 469768374 77.763043 44.047301 45 125065321 8854420549794.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 0 67108864 67098494 469772361 77.231378 44.229267 45 125065205 50660540654503.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 1 67108864 67120286 469750569 76.433027 43.834967 45 125065186 50660541910799.00
rmat_s26_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 2 67108864 67118400 469752455 76.351074 43.900211 45 125065164 50660534010382.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 0 67108864 67094446 469709274 75.588625 45.858369 48 99094976 6623446619308.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 1 67108864 67117864 469685856 73.825980 45.928600 49 99095010 6623447029750.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 2 67108864 67107284 469696436 73.643173 45.536312 49 99094955 6623446916080.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 0 67108864 67095551 469708142 75.727803 45.649451 49 99095682 37362769918169.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 1 67108864 67093474 469710219 75.408418 45.523817 49 99095691 37362776940124.00
rmat_s26_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 2 67108864 67109641 469694052 75.468957 45.668067 48 99095703 37362766487343.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 0 67108864 66941257 468658700 66.023746 35.340659 57 43903068 2956613069486.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 1 67108864 66958988 468640969 65.170002 35.345460 57 43903063 2956612934440.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 2 67108864 66948332 468651625 65.312684 35.545717 57 43903065 2956613323243.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 0 67108864 66946610 468653662 67.002785 35.158328 57 43903959 15864341532008.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 1 67108864 66939413 468660859 66.060633 35.307583 58 43903941 15864337176584.00
rmat_s26_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 2 67108864 66944469 468655803 66.781029 35.353924 57 43903978 15864343867751.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 0 134217728 134228859 939512900 158.596716 90.626667 45 250131910 17708749736440.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 1 134217728 134212703 939529056 157.283465 91.303919 46 250131864 17708749265934.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 2 134217728 134190838 939550921 156.262219 90.282373 46 250131909 17708751561507.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 0 134217728 134239536 939502210 160.864376 90.259879 47 250130211 101317856129841.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 1 134217728 134228805 939512941 161.183977 91.109562 48 250130180 101317847791640.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 2 134217728 134206429 939535317 159.584466 90.333669 48 250130212 101317849243746.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 0 134217728 134181823 939468158 153.100730 94.897492 54 196298332 13110582413470.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 1 134217728 134191541 939458440 152.340994 94.472889 53 196298304 13110583482222.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 2 134217728 134200149 939449832 152.750362 95.464138 53 196298347 13110583925398.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 0 134217728 134198875 939451560 155.935387 94.829529 50 196299603 73901323064579.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 1 134217728 134211934 939438501 155.942196 95.227607 50 196299534 73901323668288.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 2 134217728 134198808 939451627 156.007320 94.933907 51 196299557 73901330089645.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 0 134217728 133967873 937864829 139.678647 74.762942 58 84619286 5701195127799.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 1 134217728 133979394 937853308 139.525498 74.316738 56 84619296 5701195445358.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 2 134217728 133961029 937871673 140.596727 74.878160 57 84619299 5701196006119.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 0 134217728 133978602 937852033 141.783747 75.395446 59 84616264 30544657384364.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 1 134217728 133979881 937850754 139.678464 74.668438 56 84616274 30544667608292.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 2 134217728 133966641 937863994 140.480033 74.456118 56 84616260 30544657179008.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 0 268435456 268401003 1879082567 323.315285 182.112686 46 500256603 35418122843891.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 1 268435456 268449126 1879034444 317.544408 180.713528 47 500256674 35418122605704.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 8 2 268435456 268422451 1879061119 318.945426 181.788337 46 500256705 35418124744425.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 0 268435456 268453414 1879030158 325.829669 181.411680 47 500262081 202636900109622.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 1 268435456 268441724 1879041848 331.305412 181.485379 45 500262104 202636905060220.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 8 2 268435456 268412571 1879071001 327.274385 181.549567 46 500262076 202636905807185.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 0 268435456 268413297 1878945705 313.652878 191.038181 52 388875593 25950168733099.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 1 268435456 268443107 1878915895 312.365537 191.018900 52 388875601 25950169920001.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 8 2 268435456 268428923 1878930079 313.856388 191.064106 53 388875655 25950168519441.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 0 268435456 268445025 1878913616 318.692778 191.006118 51 388863271 146193991835631.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 1 268435456 268400775 1878957866 323.513636 190.602293 51 388863279 146193995899015.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 8 2 268435456 268417963 1878940678 316.528219 190.941093 52 388863259 146193985475346.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 0 268435456 268079994 1876535834 289.333684 151.376114 58 163139611 10994947160989.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 1 268435456 268085416 1876530412 286.845079 151.390537 59 163139647 10994947623325.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 8 2 268435456 268072872 1876542956 287.138883 151.976338 58 163139634 10994947230275.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 0 268435456 268064491 1876547662 294.171794 150.442831 60 163115001 58827237802990.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 1 268435456 268088009 1876524144 293.322740 151.203038 59 163114909 58827233731122.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 8 2 268435456 268076283 1876535870 298.790161 150.697634 59 163115001 58827248132676.00
