graph algo epsilon k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.1 8 8 0 1048576 6288723 44040633 4.775205 31.895791 34 4147726 435188262580.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.1 8 8 1 1048576 6290909 44038447 4.511636 30.444720 34 4148131 435203522804.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.1 8 8 2 1048576 6291387 44037969 4.347812 31.879330 33 4147890 435194772948.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 1 0 1048576 50329356 0 11.684944 16.704783 31 1037637 141853258561.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 1 1 1048576 50329356 0 13.087038 23.713479 31 1037637 141853258561.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 1 2 1048576 50329356 0 12.879880 22.001757 31 1037637 141853258561.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 32 0 1048576 1571499 48757857 3.612355 5.271650 31 1037595 141872696863.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 32 1 1048576 1573531 48755825 4.970934 5.261745 31 1037719 141861686263.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 32 2 1048576 1572405 48756951 4.352418 5.233502 34 1037572 141868486752.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 8 0 1048576 6288723 44040633 4.663863 8.640795 32 1037667 141848301465.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 8 1 1048576 6290909 44038447 4.392679 8.761024 31 1037626 141836067749.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 2 8 2 1048576 6291387 44037969 4.354969 8.984820 30 1037646 141872905246.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 1 0 1048576 50329356 0 12.636763 15.500020 12 8290693 689295748139.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 1 1 1048576 50329356 0 13.380151 16.429379 12 8290693 689295748139.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 1 2 1048576 50329356 0 13.413591 16.614270 12 8290693 689295748139.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 32 0 1048576 1571499 48757857 3.941098 33.031751 12 8290534 689226004592.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 32 1 1048576 1573531 48755825 5.414071 32.365106 12 8290239 689163003706.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 32 2 1048576 1572405 48756951 5.127595 32.766837 12 8290272 689197386329.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 8 0 1048576 6288723 44040633 4.762716 57.979329 12 8290235 689238129106.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 8 1 1048576 6290909 44038447 4.395701 57.662361 12 8291020 689230209480.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 16 8 2 1048576 6291387 44037969 4.388796 56.567334 11 8290376 689228978418.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 1 0 1048576 50329356 0 10.982589 6.715601 7 1038423 120416809192.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 1 1 1048576 50329356 0 12.867627 5.357225 7 1038423 120416809192.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 1 2 1048576 50329356 0 11.620780 5.177512 7 1038423 120416809192.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 32 0 1048576 1571499 48757857 5.720084 4.475287 8 1038293 120226521887.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 32 1 1048576 1573531 48755825 4.459018 4.279756 7 1038317 120184434389.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 32 2 1048576 1572405 48756951 4.459394 4.311897 7 1038323 120198068569.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 8 0 1048576 6288723 44040633 4.585011 7.548046 7 1038232 120167450448.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 8 1 1048576 6290909 44038447 4.456740 7.565808 7 1038283 120197612413.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 2 8 2 1048576 6291387 44037969 4.488380 7.693897 7 1038307 120192508663.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 1 0 1048576 50329356 0 11.447373 10.489100 10 4149939 415763747194.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 1 1 1048576 50329356 0 13.179541 11.365050 10 4149939 415763747194.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 1 2 1048576 50329356 0 13.566479 11.170635 10 4149939 415763747194.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 32 0 1048576 1571499 48757857 4.103493 16.737827 10 4149618 415158121625.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 32 1 1048576 1573531 48755825 5.317173 16.221565 11 4149611 415179235507.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 32 2 1048576 1572405 48756951 4.976080 16.325364 10 4149808 415152717771.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 8 0 1048576 6288723 44040633 4.766918 28.861569 10 4149583 415146418669.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 8 1 1048576 6290909 44038447 4.382944 28.921287 10 4149913 415187605057.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0.5 8 8 2 1048576 6291387 44037969 4.332266 29.301800 10 4149857 415186461256.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 1 0 1048576 50329356 0 26.123637 332.808030 112 4147721 436135439158.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 1 1 1048576 50329356 0 29.506648 334.278883 112 4147721 436135439158.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 1 2 1048576 50329356 0 29.991191 337.510590 112 4147721 436135439158.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 32 0 1048576 1571499 48757857 3.670628 24.740962 109 4147686 436128581156.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 32 1 1048576 1573531 48755825 4.489398 24.557979 110 4147858 436131596998.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 32 2 1048576 1572405 48756951 4.606969 24.957141 110 4147853 436161824477.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 8 0 1048576 6288723 44040633 4.328695 39.820187 112 4147866 436129262545.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 8 1 1048576 6290909 44038447 4.326220 40.678899 108 4147734 436133197367.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 0 8 8 2 1048576 6291387 44037969 4.419181 40.860821 113 4147776 436135957807.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 1 0 1048576 50329356 0 13.728223 13.530204 1 8169412 261461354454.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 1 1 1048576 50329356 0 12.846893 13.330413 1 8169412 261461354454.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 1 2 1048576 50329356 0 12.853743 14.084173 1 8169412 261461354454.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 32 0 1048576 1571499 48757857 6.304308 35.115792 2 8232854 263449131639.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 32 1 1048576 1573531 48755825 6.759835 34.699188 2 8232583 263450664163.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 32 2 1048576 1572405 48756951 6.743769 34.635989 2 8231962 263485372815.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 8 0 1048576 6288723 44040633 4.629394 60.248939 2 8220604 263075521279.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 8 1 1048576 6290909 44038447 4.548386 60.792571 2 8220171 263074172235.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 16 8 2 1048576 6291387 44037969 7.649092 59.926703 2 8219705 263047779452.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 1 0 1048576 50329356 0 9.045819 13.082752 1 1039768 33281552001.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 1 1 1048576 50329356 0 12.546160 11.743226 1 1039768 33281552001.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 1 2 1048576 50329356 0 13.501955 11.055116 1 1039768 33281552001.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 32 0 1048576 1571499 48757857 4.627883 7.880164 2 1039688 33211353722.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 32 1 1048576 1573531 48755825 5.345979 7.695890 2 1039856 33264169214.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 32 2 1048576 1572405 48756951 3.506668 7.749926 2 1039834 33226207382.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 8 0 1048576 6288723 44040633 4.519485 11.266911 2 1039766 33234125492.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 8 1 1048576 6290909 44038447 4.344600 11.333044 2 1039677 33228515889.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 2 8 2 1048576 6291387 44037969 4.310875 11.648093 2 1039644 33279092529.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 1 0 1048576 50329356 0 11.512247 11.956965 1 4127884 132136069247.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 1 1 1048576 50329356 0 13.575804 12.602150 1 4127884 132136069247.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 1 2 1048576 50329356 0 12.947500 12.506482 1 4127884 132136069247.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 32 0 1048576 1571499 48757857 4.120661 20.882483 2 4137452 132432990981.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 32 1 1048576 1573531 48755825 5.631200 20.272202 2 4137432 132336263709.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 32 2 1048576 1572405 48756951 5.364647 20.132767 2 4137464 132497131005.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 8 0 1048576 6288723 44040633 4.470503 33.236246 2 4134260 132320512307.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 8 1 1048576 6290909 44038447 4.548912 33.393764 2 4134095 132308951141.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp kM 1 8 8 2 1048576 6291387 44037969 4.369351 33.627369 2 4134368 132362032826.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 1 0 1048576 50329246 0 14.361950 490.516019 182 8286840 3694197945797.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 1 1 1048576 50329246 0 15.510457 459.555519 182 8286840 3694197945797.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 1 2 1048576 50329246 0 15.777108 481.506475 182 8286840 3694197945797.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 32 0 1048576 1573659 48755587 4.808579 47.125423 180 8287117 3694312335366.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 32 1 1048576 1574004 48755242 4.699687 47.135371 179 8287182 3694245526804.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 32 2 1048576 1572904 48756342 4.402403 46.746518 180 8287087 3694334614279.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 8 0 1048576 6294547 44034699 4.727386 73.224520 179 8286642 3694202141698.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 8 1 1048576 6291636 44037610 4.432906 72.149657 179 8287087 3694229428877.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 16 8 2 1048576 6296385 44032861 4.415861 73.966079 179 8286635 3694142419632.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 1 0 1048576 50329246 0 12.930983 19.338154 31 1037686 496976339708.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 1 1 1048576 50329246 0 14.047334 20.595759 31 1037686 496976339708.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 1 2 1048576 50329246 0 13.091946 20.598456 31 1037686 496976339708.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 32 0 1048576 1573659 48755587 5.574510 5.537164 31 1037687 496965241113.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 32 1 1048576 1574004 48755242 5.470814 5.547131 30 1037647 496974515894.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 32 2 1048576 1572904 48756342 5.423677 5.542244 32 1037642 496944544662.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 8 0 1048576 6294547 44034699 4.552788 8.644038 31 1037663 496947788310.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 8 1 1048576 6291636 44037610 5.102531 9.319627 32 1037725 496949664981.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 2 8 2 1048576 6296385 44032861 4.400377 8.920623 30 1037653 496960307623.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 1 0 1048576 50329246 0 29.548185 325.763270 112 4147761 1928607481661.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 1 1 1048576 50329246 0 29.820627 324.693442 112 4147761 1928607481661.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 1 2 1048576 50329246 0 29.699031 324.829932 112 4147761 1928607481661.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 32 0 1048576 1573659 48755587 6.454475 25.604837 108 4147617 1928571363003.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 32 1 1048576 1574004 48755242 6.308289 25.767279 109 4147821 1928645850470.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 32 2 1048576 1572904 48756342 5.974091 25.970181 112 4147800 1928589969117.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 8 0 1048576 6294547 44034699 4.306861 40.784540 109 4147982 1928647647212.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 8 1 1048576 6291636 44037610 6.668420 40.635268 107 4147781 1928583684427.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.0001 8 8 2 1048576 6296385 44032861 7.021789 40.319718 108 4147833 1928793398212.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 1 0 1048576 50329246 0 28.623301 358.341699 157 8286863 3694271673536.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 1 1 1048576 50329246 0 31.343704 358.964677 157 8286863 3694271673536.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 1 2 1048576 50329246 0 31.650753 357.150551 157 8286863 3694271673536.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 32 0 1048576 1573659 48755587 4.171017 44.368310 156 8286551 3694144822297.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 32 1 1048576 1574004 48755242 3.837142 43.448606 158 8286589 3694244725863.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 32 2 1048576 1572904 48756342 3.741064 43.734147 157 8286891 3694228586859.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 8 0 1048576 6294547 44034699 4.374676 69.225798 158 8286738 3694139608335.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 8 1 1048576 6291636 44037610 4.357652 70.115248 158 8286819 3694164779875.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 16 8 2 1048576 6296385 44032861 4.369663 69.716981 159 8286715 3694279680878.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 1 0 1048576 50329246 0 32.467656 43.209287 31 1037634 496932897263.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 1 1 1048576 50329246 0 31.667666 43.501092 31 1037634 496932897263.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 1 2 1048576 50329246 0 32.072495 43.742897 31 1037634 496932897263.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 32 0 1048576 1573659 48755587 3.562615 5.319331 30 1037711 496897726451.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 32 1 1048576 1574004 48755242 4.420531 5.113245 28 1037633 496941069304.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 32 2 1048576 1572904 48756342 4.053501 5.096533 28 1037670 496980216820.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 8 0 1048576 6294547 44034699 4.334954 8.666690 29 1037563 496908694969.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 8 1 1048576 6291636 44037610 4.488878 8.690901 28 1037712 496976807579.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 2 8 2 1048576 6296385 44032861 4.392375 8.799252 28 1037643 496921397305.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 1 0 1048576 50329246 0 29.632174 138.813592 97 4147804 1928681146346.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 1 1 1048576 50329246 0 30.063325 136.603701 97 4147804 1928681146346.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 1 2 1048576 50329246 0 29.247278 137.567305 97 4147804 1928681146346.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 32 0 1048576 1573659 48755587 3.515167 22.179407 98 4147833 1928727575036.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 32 1 1048576 1574004 48755242 4.217361 22.235410 97 4147782 1928685806382.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 32 2 1048576 1572904 48756342 4.236456 21.973085 97 4147766 1928651945124.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 8 0 1048576 6294547 44034699 4.335538 35.792642 94 4147719 1928622451479.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 8 1 1048576 6291636 44037610 4.492598 34.807744 96 4147677 1928599694619.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.001 8 8 2 1048576 6296385 44032861 4.347754 35.381690 98 4147706 1928607225099.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 1 0 1048576 50329246 0 12.972187 76.836992 84 8287049 3694130911145.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 1 1 1048576 50329246 0 13.449547 77.058139 84 8287049 3694130911145.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 1 2 1048576 50329246 0 15.006086 78.937238 84 8287049 3694130911145.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 32 0 1048576 1573659 48755587 3.947486 37.202872 85 8286928 3693993234070.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 32 1 1048576 1574004 48755242 4.311780 37.166470 84 8286589 3693976683341.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 32 2 1048576 1572904 48756342 4.187836 36.908477 86 8286853 3693996814921.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 8 0 1048576 6294547 44034699 4.768014 60.348237 84 8287038 3694031351117.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 8 1 1048576 6291636 44037610 4.470731 60.637221 85 8287042 3694009591613.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 16 8 2 1048576 6296385 44032861 4.492828 60.657997 90 8287254 3694070620862.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 1 0 1048576 50329246 0 10.242297 9.111540 20 1037584 496819468439.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 1 1 1048576 50329246 0 13.831587 9.137169 20 1037584 496819468439.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 1 2 1048576 50329246 0 13.915079 8.816200 20 1037584 496819468439.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 32 0 1048576 1573659 48755587 4.058690 4.842649 21 1037629 496763714238.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 32 1 1048576 1574004 48755242 4.430651 4.814355 20 1037755 496781935502.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 32 2 1048576 1572904 48756342 4.229913 4.701438 20 1037792 496755180512.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 8 0 1048576 6294547 44034699 4.456318 7.924503 22 1037698 496745468154.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 8 1 1048576 6291636 44037610 4.409649 8.063167 22 1037743 496812678756.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 2 8 2 1048576 6296385 44032861 4.550889 8.026323 20 1037578 496700165165.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 1 0 1048576 50329246 0 11.869487 38.050589 56 4148008 1928474494115.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 1 1 1048576 50329246 0 13.489391 39.123560 56 4148008 1928474494115.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 1 2 1048576 50329246 0 15.118722 36.556524 56 4148008 1928474494115.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 32 0 1048576 1573659 48755587 5.424263 18.967130 56 4147795 1928472483652.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 32 1 1048576 1574004 48755242 5.206066 18.686421 57 4147683 1928320176791.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 32 2 1048576 1572904 48756342 4.470675 19.035847 58 4147927 1928483724591.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 8 0 1048576 6294547 44034699 5.210458 30.527542 56 4148004 1928414194778.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 8 1 1048576 6291636 44037610 4.432713 31.441809 59 4147484 1928362516121.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.01 8 8 2 1048576 6296385 44032861 4.441492 30.804905 57 4147957 1928504220843.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 1 0 1048576 50329246 0 12.334756 16.645403 26 8287431 3682773648927.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 1 1 1048576 50329246 0 13.210689 19.251615 26 8287431 3682773648927.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 1 2 1048576 50329246 0 13.792182 18.341117 26 8287431 3682773648927.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 32 0 1048576 1573659 48755587 3.907954 33.849836 27 8287685 3682458218048.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 32 1 1048576 1574004 48755242 4.351696 33.156102 27 8287382 3682435611793.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 32 2 1048576 1572904 48756342 4.415715 33.147583 26 8287586 3682417203486.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 8 0 1048576 6294547 44034699 4.468781 58.993984 27 8286935 3682366826933.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 8 1 1048576 6291636 44037610 4.409511 57.787911 26 8287536 3682544767050.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 16 8 2 1048576 6296385 44032861 4.433959 57.805256 26 8287331 3682476192792.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 1 0 1048576 50329246 0 11.465937 8.422864 10 1037814 483048407363.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 1 1 1048576 50329246 0 12.380378 7.909999 10 1037814 483048407363.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 1 2 1048576 50329246 0 13.348173 8.571820 10 1037814 483048407363.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 32 0 1048576 1573659 48755587 5.788124 4.608979 11 1037863 483209623183.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 32 1 1048576 1574004 48755242 5.332136 4.541941 11 1038004 483229754597.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 32 2 1048576 1572904 48756342 5.144912 4.499157 11 1038052 483226658476.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 8 0 1048576 6294547 44034699 4.521035 8.232040 11 1037988 483194567063.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 8 1 1048576 6291636 44037610 4.950762 8.423914 11 1037978 483214693230.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0.1 2 8 2 1048576 6296385 44032861 4.476656 8.797842 11 1038022 483179676958.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 1 0 1048576 50329246 0 13.066277 507.097257 182 8286825 3694330595850.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 1 1 1048576 50329246 0 12.098480 485.809117 182 8286825 3694330595850.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 1 2 1048576 50329246 0 13.934029 505.980652 182 8286825 3694330595850.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 32 0 1048576 1573659 48755587 6.205876 48.299603 180 8286716 3694150951101.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 32 1 1048576 1574004 48755242 5.984591 47.796763 180 8286703 3694191185408.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni kM 0 16 32 2 1048576 1572904 48756342 5.890563 48.650796 181 8286833 3694293174878.00
